"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,40.7710673861027,,
"NLD","Netherlands","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,42.4812013609321,,
"NLD","Netherlands","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,42.0301751279984,,
"NLD","Netherlands","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,42.0530663810415,,
"NLD","Netherlands","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,42.2764630122151,,
"NLD","Netherlands","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,40.6596103528181,,
"NLD","Netherlands","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,40.3496276766678,,
"NLD","Netherlands","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,40.335620794298,,
"NLD","Netherlands","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,40.0324458381883,,
"NLD","Netherlands","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.5245637995115,,
"NLD","Netherlands","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,39.2898672085285,,
"NLD","Netherlands","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,39.5692225352315,,
"NLD","Netherlands","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,39.8795390862248,,
"NLD","Netherlands","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,39.6464079058493,,
"NLD","Netherlands","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,39.6927287350629,,
"NLD","Netherlands","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,39.2158739990352,,
"NLD","Netherlands","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,38.9916522157242,,
"NLD","Netherlands","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,38.7893166049926,,
"NZL","New Zealand","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,45.1788963007884,,
"NZL","New Zealand","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,44.9063231850117,,
"NZL","New Zealand","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,45.6846950517837,,
"NZL","New Zealand","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,46.0735859417902,,
"NZL","New Zealand","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,46.7614533965245,,
"NZL","New Zealand","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,47.2809667673716,,
"NZL","New Zealand","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,49.1707317073171,,
"NZL","New Zealand","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,49.3716337522442,,
"NZL","New Zealand","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,50.5132591958939,,
"NZL","New Zealand","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,51.4333194848359,,
"NZL","New Zealand","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,50.6586826347305,,
"NZL","New Zealand","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,50.3697936940444,,
"NZL","New Zealand","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,51.0102935569958,,
"NZL","New Zealand","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,50.5166051660517,,
"NZL","New Zealand","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,50.8499095840868,,
"NZL","New Zealand","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,51.0111576011158,,
"NZL","New Zealand","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,51.3926630434783,,
"NZL","New Zealand","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,51.8407960199005,,
"NZL","New Zealand","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,52.3128820876039,,
"NZL","New Zealand","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,54.9936788874842,,
"NZL","New Zealand","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,55.5721541679116,,
"NZL","New Zealand","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,57.1917541074096,,
"NZL","New Zealand","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,59.106680201159,,
"POL","Poland","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,32.6988775012201,,
"POL","Poland","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,34.2875188919718,,
"POL","Poland","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,34.0837743295363,,
"POL","Poland","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,34.9497597204019,,
"POL","Poland","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,34.7896576765237,,
"POL","Poland","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,33.878691141261,,
"POL","Poland","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,33.8717395153968,,
"POL","Poland","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,32.065775950668,,
"POL","Poland","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,34.838354367325,,
"POL","Poland","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,37.4553484906098,,
"POL","Poland","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,37.1666431494285,,
"POL","Poland","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,37.1056649111741,,
"POL","Poland","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,38.5037939071597,,
"POL","Poland","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,39.6260608359759,,
"POL","Poland","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,40.8986006835909,,
"POL","Poland","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,41.0950981456269,,
"POL","Poland","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,42.5604358188628,,
"POL","Poland","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,43.5991875911767,,
"POL","Poland","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,41.9682719863783,,
"POL","Poland","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,41.9558798518301,,
"POL","Poland","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,45.4830789262223,,
"POL","Poland","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,45.0826743162245,,
"POL","Poland","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,42.6185581525333,,
"PRT","Portugal","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,34.8475557293704,,
"PRT","Portugal","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,34.570119698537,,
"PRT","Portugal","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,35.9262633405859,,
"PRT","Portugal","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,35.5359052267767,,
"PRT","Portugal","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.6769205420804,,
"PRT","Portugal","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,35.4378826779845,,
"PRT","Portugal","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,32.5517716777683,,
"PRT","Portugal","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,32.7498043154039,,
"PRT","Portugal","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,33.3765168576138,,
"PRT","Portugal","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,34.2464967782046,,
"PRT","Portugal","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,35.9314453932713,,
"PRT","Portugal","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,35.8938890852578,,
"PRT","Portugal","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,35.5321948971936,,
"PRT","Portugal","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,35.5896924607489,,
"PRT","Portugal","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.207736792482,,
"PRT","Portugal","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,40.2808535511521,,
"PRT","Portugal","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,41.8475731436299,,
"PRT","Portugal","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,42.9904548561843,,
"PRT","Portugal","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,44.5275184872075,,
"PRT","Portugal","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,44.551714863871,,
"PRT","Portugal","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,46.2396410957286,,
"PRT","Portugal","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,46.6579221508524,,
"PRT","Portugal","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,46.6813799075042,,
"SVK","Slovak Republic","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,34.1102756892231,,
"SVK","Slovak Republic","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,35.0582750582751,,
"SVK","Slovak Republic","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,34.0381744078124,,
"SVK","Slovak Republic","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,36.3109182380276,,
"SVK","Slovak Republic","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.0976168495914,,
"SVK","Slovak Republic","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,34.6102203617408,,
"SVK","Slovak Republic","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,34.6558035187153,,
"SVK","Slovak Republic","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,34.5496685172209,,
"SVK","Slovak Republic","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,33.6511988787105,,
"SVK","Slovak Republic","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,35.5309197157526,,
"SVK","Slovak Republic","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,35.6546929316338,,
"SVK","Slovak Republic","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,35.7787810383747,,
"SVK","Slovak Republic","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,35.7770083697028,,
"SVK","Slovak Republic","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,35.9633355984062,,
"SVK","Slovak Republic","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,35.4092696596066,,
"SVK","Slovak Republic","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,36.9090632927529,,
"SVK","Slovak Republic","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,37.5166497899456,,
"SVK","Slovak Republic","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,38.1620320500869,,
"SVK","Slovak Republic","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,39.4015115485004,,
"SVK","Slovak Republic","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,39.8467632382631,,
"SVK","Slovak Republic","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,41.9595333150234,,
"SVK","Slovak Republic","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,44.001587729843,,
"SVK","Slovak Republic","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,42.6504269334145,,
"ESP","Spain","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,29.2716936555594,,
"ESP","Spain","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,28.9311084624553,,
"ESP","Spain","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,28.3624873125167,,
"ESP","Spain","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,27.7631304307719,,
"ESP","Spain","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,28.3754312310735,,
"ESP","Spain","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,29.6390017237417,,
"ESP","Spain","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,31.2134697318199,,
"ESP","Spain","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,31.64100692824,,
"ESP","Spain","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,31.6016405649991,,
"ESP","Spain","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,31.5484342147256,,
"ESP","Spain","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,31.6925735704337,,
"ESP","Spain","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,32.0712678708918,,
"ESP","Spain","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,31.9180735650473,,
"ESP","Spain","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,31.8015126815892,,
"ESP","Spain","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,31.2276746946738,,
"ESP","Spain","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,31.2977136979353,,
"ESP","Spain","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,31.8100965821085,,
"ESP","Spain","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,33.7647589274268,,
"ESP","Spain","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,34.3149570962731,,
"ESP","Spain","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,41.461574107307,,
"ESP","Spain","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,43.0541619880928,,
"ESP","Spain","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,40.5485677744467,,
"ESP","Spain","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,41.4403757127832,,
"TUR","Türkiye","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,24.2695237766095,,
"TUR","Türkiye","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,24.3800105473102,,
"TUR","Türkiye","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,28.2043930928037,,
"TUR","Türkiye","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,31.0358757298244,,
"TUR","Türkiye","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,39.2147021589668,,
"TUR","Türkiye","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,39.4397856770832,,
"TUR","Türkiye","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,38.4279749868379,,
"TUR","Türkiye","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,37.9009007315301,,
"TUR","Türkiye","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,37.5641363419732,,
"TUR","Türkiye","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,37.7552655601078,,
"TUR","Türkiye","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,38.507758643348,,
"TUR","Türkiye","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,39.39072924239,,
"TUR","Türkiye","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,40.254911448882,,
"TUR","Türkiye","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,39.8587426474784,,
"TUR","Türkiye","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.3432129352487,,
"TUR","Türkiye","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,39.8897222798278,,
"TUR","Türkiye","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,42.7482956606657,,
"TUR","Türkiye","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,40.6905797135758,,
"TUR","Türkiye","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,40.4953567487873,,
"TUR","Türkiye","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,40.489965614486,,
"TUR","Türkiye","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,39.4238731796068,,
"TUR","Türkiye","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,40.1746338473499,,
"TUR","Türkiye","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,37.2060115565409,,
"GBR","United Kingdom","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,34.0586565752129,,
"GBR","United Kingdom","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,33.0948121645796,,
"GBR","United Kingdom","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,34.8343245539507,,
"GBR","United Kingdom","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,34.5394736842105,,
"GBR","United Kingdom","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.6294536817102,,
"GBR","United Kingdom","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,36.910197869102,,
"GBR","United Kingdom","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,37.1050698016165,,
"GBR","United Kingdom","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,38.2142857142857,,
"GBR","United Kingdom","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,37.782340862423,,
"GBR","United Kingdom","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,38.0225613802256,,
"GBR","United Kingdom","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,37.9829731499673,,
"GBR","United Kingdom","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,38.4565499351492,,
"GBR","United Kingdom","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,39.0494540783558,,
"GBR","United Kingdom","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,38.9798488664987,,
"GBR","United Kingdom","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.8107255520505,,
"GBR","United Kingdom","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,40.5742821473159,,
"GBR","United Kingdom","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,43.7689969604863,,
"GBR","United Kingdom","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,44.3524541691307,,
"GBR","United Kingdom","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,44.7940503432494,,
"GBR","United Kingdom","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,45.5352190793123,,
"GBR","United Kingdom","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,47.5982532751092,,
"GBR","United Kingdom","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,47.5707421249333,,
"GBR","United Kingdom","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,48.7930148947098,,
"USA","United States","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,28.5318559556787,,
"USA","United States","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,27.0625328428797,,
"USA","United States","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,26.2755102040816,,
"USA","United States","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,25.7114328507239,,
"USA","United States","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,24.9636451769268,,
"USA","United States","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,24.488825487399,,
"USA","United States","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,23.6781609195402,,
"USA","United States","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,23.4536082474227,,
"USA","United States","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,25.3706754530478,,
"USA","United States","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,26.9548133595285,,
"USA","United States","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,28.4313725490196,,
"USA","United States","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,27.9598920169688,,
"USA","United States","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,27.1739130434783,,
"USA","United States","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,26.7527675276753,,
"USA","United States","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,26.6250459052516,,
"USA","United States","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,25.1911049339819,,
"USA","United States","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,24.8287671232877,,
"USA","United States","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,24.2881072026801,,
"USA","United States","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,23.2,,
"USA","United States","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,22.3214285714286,,
"USA","United States","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,21.1062590975255,,
"USA","United States","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,20.4802259887006,,
"USA","United States","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,19.0638969234815,,
"SVN","Slovenia","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,43.1280562611235,,
"SVN","Slovenia","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,42.0790984762327,,
"SVN","Slovenia","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,40.7169132857185,,
"SVN","Slovenia","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,40.6194673653738,,
"SVN","Slovenia","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,40.7428442456648,,
"SVN","Slovenia","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,48.0324105334234,,
"SVN","Slovenia","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,49.3732649724481,,
"SVN","Slovenia","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,50.4881218374968,,
"SVN","Slovenia","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,51.931124194231,,
"SVN","Slovenia","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,49.4786700125471,,
"SVN","Slovenia","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,49.2944313627218,,
"SVN","Slovenia","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,48.4018703990704,,
"SVN","Slovenia","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,47.9868382968925,,
"SVN","Slovenia","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,48.7005207466242,,
"SVN","Slovenia","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,49.1179523061249,,
"SVN","Slovenia","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,49.1702751718147,,
"SVN","Slovenia","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,50.5155235506502,,
"SVN","Slovenia","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,51.5800346939805,,
"EST","Estonia","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,27.5383431649141,,
"EST","Estonia","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,28.1186984417965,,
"EST","Estonia","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,29.7014862884656,,
"EST","Estonia","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,31.6868783473604,,
"EST","Estonia","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,33.6519815994338,,
"EST","Estonia","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,32.3618823529412,,
"EST","Estonia","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,30.2468843666193,,
"EST","Estonia","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,29.7632291558867,,
"EST","Estonia","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,32.4144893065482,,
"EST","Estonia","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,34.127414820483,,
"EST","Estonia","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,33.9457671957672,,
"EST","Estonia","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,32.0566994122507,,
"EST","Estonia","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,31.6323739537635,,
"EST","Estonia","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,32.6214242365955,,
"EST","Estonia","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,34.0392297858741,,
"EST","Estonia","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,35.2845585819166,,
"EST","Estonia","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,36.1545588139328,,
"EST","Estonia","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,37.0911336683149,,
"EST","Estonia","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,36.7773524697547,,
"EST","Estonia","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,36.981235447199,,
"EST","Estonia","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,38.8620797423497,,
"EST","Estonia","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,36.351609474756,,
"EST","Estonia","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,36.4640665117315,,
"LTU","Lithuania","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,37.8049980582072,,
"LTU","Lithuania","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,37.3624067137408,,
"LTU","Lithuania","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,36.1979407386404,,
"LTU","Lithuania","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,34.7666118700856,,
"LTU","Lithuania","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,35.9090789056307,,
"LTU","Lithuania","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,35.1333943243744,,
"LTU","Lithuania","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,33.7206567531255,,
"LTU","Lithuania","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,31.6482755810636,,
"LTU","Lithuania","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,32.6188633760238,,
"LTU","Lithuania","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,34.1361471972091,,
"LTU","Lithuania","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,39.7344257343143,,
"LTU","Lithuania","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,38.6144849583429,,
"LTU","Lithuania","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,38.4915227466443,,
"LTU","Lithuania","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,44.4831958235861,,
"LTU","Lithuania","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,41.3795946208918,,
"LTU","Lithuania","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,41.915876674844,,
"LTU","Lithuania","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,45.152573991615,,
"LTU","Lithuania","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,43.3192408979923,,
"LTU","Lithuania","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,41.1865595690351,,
"LTU","Lithuania","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,40.7529818088456,,
"LTU","Lithuania","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,40.4292134941232,,
"LTU","Lithuania","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,38.7012254848718,,
"LTU","Lithuania","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,38.4700414240659,,
"ROU","Romania","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,19.5235244803521,,
"ROU","Romania","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,28.6426628739962,,
"ROU","Romania","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,28.553154552515,,
"ROU","Romania","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,34.9136853169675,,
"ROU","Romania","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,33.418091988496,,
"ROU","Romania","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,31.6649642492339,,
"ROU","Romania","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,27.9390387108081,,
"ROU","Romania","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,26.2803234501348,,
"ROU","Romania","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,28.2392026578073,,
"ROU","Romania","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,31.7124735729387,,
"ROU","Romania","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,31.5140218488814,,
"ROU","Romania","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,33.1191300049432,,
